start	end	speaker	wconfidence	text
437272	438046	A	0.71811	comprise
438158	438914	A	0.99995	many
439112	439906	A	0.99999	different
440088	440626	A	0.99935	agents
440728	440946	A	1.0	that
440968	441154	A	0.94254	are
441192	441346	A	1.0	able
441368	441518	A	1.0	to
441544	441878	A	0.99273	make
441964	442310	A	0.99999	different
442380	442786	A	0.60581	kinds
442818	443014	A	1.0	of
443052	443890	A	0.76327	measurements
444050	444374	A	1.0	and
444412	444962	A	0.84118	execute
445026	445350	A	0.99999	different
445420	445746	A	0.99953	kinds
445778	445974	A	1.0	of
446012	446722	A	0.99993	actions
446866	447174	A	0.84	and
447212	447414	A	0.99971	so
447452	447654	A	0.9857	have
447692	447846	A	1.0	to
447868	448434	A	0.99998	communicate
448482	449270	A	0.99957	classically.
450010	450662	A	0.99988	So
450796	451106	A	0.99957	we're
451138	451382	A	1.0	talking
451436	451702	A	1.0	about
451756	451974	A	0.56	all
452012	452214	A	0.79	of
452252	452550	A	0.99998	life
452620	452998	A	0.99998	here
453084	453286	A	1.0	as
453308	453494	A	1.0	well
453532	453842	A	0.99997	as
453916	454154	A	0.96	all
454192	454538	A	1.0	of
454624	454970	A	0.99999	social
455040	455654	A	1.0	systems
455702	456010	A	1.0	and
456080	457046	A	0.56569	ecosystems
457078	457322	A	0.52	and
457376	457594	A	0.99998	such
457632	457882	A	0.99999	things
457936	458154	A	0.99885	as
458192	458780	A	0.99999	that.
460270	460634	A	0.99996	So
460672	460778	A	1.0	the
460784	460954	A	1.0	first
460992	461194	A	0.99999	thing
461232	461386	A	1.0	I
461408	461546	A	0.99996	want
461568	461754	A	1.0	to
461792	462090	A	1.0	do
462160	462780	A	1.0	today
463150	463754	A	1.0	is
463872	464470	A	0.88635	simplify
464550	464794	A	0.95	the
464832	465610	A	0.55886	notation
466990	467306	A	0.99997	so
467328	467466	A	1.0	that
467488	467626	A	1.0	we
467648	467786	A	0.97106	don't
467808	467910	A	1.0	have
467920	468046	A	1.0	to
468068	468350	A	1.0	draw
468420	468654	A	0.99999	quite
468692	468894	A	0.99895	such
468932	469482	A	0.99238	complicated
469546	470490	A	0.88496	diagrams.
470650	470974	A	0.99913	So
471012	471214	A	1.0	the
471252	471626	A	0.99999	picture
471658	471806	A	0.99999	on
471828	471966	A	1.0	the
471988	472222	A	0.99999	left
472276	472446	A	0.99998	here
472468	472606	A	0.99998	is
472628	472766	A	0.95	a
472788	473066	A	1.0	picture
473098	473294	A	0.95317	from
473332	473486	A	1.0	the
473508	473742	A	0.99999	last
473796	474618	A	0.99998	session.
474794	475182	A	0.75	It
475236	475550	A	1.0	shows
475620	475854	A	1.0	the
475892	476394	A	0.99934	structure
476442	476606	A	1.0	of
476628	476766	A	0.63	a
476788	477070	A	0.65901	very
477140	477518	A	1.0	simple
477604	478286	A	0.99998	agent
478468	479200	A	0.99998	that
479910	480322	A	0.99944	makes
480376	480594	A	0.94717	some
480632	481294	A	0.68825	measurements
481422	481762	A	1.0	using
481816	481938	A	1.0	a
481944	482334	A	0.99999	reference
482382	482654	A	0.61455	frame
482702	483010	A	0.99999	called
483080	483700	A	0.57	e
484230	484594	A	1.0	and
484632	484834	A	0.99994	then
484872	485518	A	0.58709	writes
485614	485874	A	0.99999	some
485912	486286	A	0.71927	results
486318	486466	A	1.0	of
486488	486674	A	0.99999	those
486712	487182	A	0.9899	measurements
487246	487474	A	0.99	to
487512	488210	A	0.59954	memory
488630	488994	A	0.99999	using
489032	489186	A	0.78	a
489208	489534	A	0.99593	reference
489582	489886	A	0.99996	frame
489918	490210	A	0.99996	called
490280	490900	A	1.0	y.
491450	491814	A	1.0	And
491852	492054	A	0.99999	those
492092	492294	A	1.0	two
492332	492914	A	0.99992	processes
492962	493126	A	0.99999	are
493148	493506	A	0.99988	connected
493538	493734	A	0.99894	by
493772	493926	A	1.0	an
493948	494434	A	1.0	internal
494482	495218	A	0.99548	clock
495394	495782	A	0.99997	that
495836	496786	A	0.76268	ticks
496978	497720	A	1.0	between
498170	498534	A	1.0	the
498572	498994	A	0.99996	input
499042	499350	A	1.0	process
499420	499606	A	1.0	and
499628	499766	A	1.0	the
499788	500146	A	0.99998	output
500178	500662	A	0.99999	process.
500796	501238	A	1.0	And
501324	501526	A	1.0	the
501548	501874	A	0.9962	clock
501922	502274	A	0.99996	tick
502322	502946	A	0.97585	corresponds
502978	503126	A	1.0	to
503148	503334	A	1.0	the
503372	503954	A	0.9998	expenditure
504002	504178	A	1.0	of
504204	504394	A	1.0	free
504432	504778	A	0.99998	energy
504864	505162	A	0.66	to
505216	505674	A	0.99995	write
505792	506410	A	1.0	information
506560	507446	A	0.72599	irreversibly
507478	507626	A	0.99996	on
507648	507786	A	1.0	the
507808	508490	A	0.99645	boundary.
508830	509434	A	0.99989	So
509552	509786	A	1.0	the
509808	510182	A	0.99185	memories
510246	510474	A	0.99999	are
510512	510762	A	0.99997	actually
510816	511126	A	0.99999	written
511158	511258	A	1.0	on
511264	511386	A	1.0	the
511408	511830	A	0.88698	boundary
511910	512250	A	1.0	because
512320	512566	A	0.99788	that's
512598	512842	A	1.0	where
512896	513382	A	1.0	classical
513446	513866	A	1.0	information
513968	514282	A	0.99469	lives
514336	514506	A	0.99998	in
514528	514714	A	1.0	this
514752	515478	A	0.99996	theory.
515654	515994	A	0.99989	So
516032	516186	A	1.0	you
516208	516394	A	0.99999	can
516432	516634	A	1.0	think
516672	516826	A	1.0	of
516848	517034	A	1.0	this
517072	517622	A	0.57157	whole
517776	518334	A	1.0	process
518452	518830	A	0.99999	from
518900	519278	A	0.79	e
519364	519566	A	0.9999	through
519588	519726	A	1.0	the
519748	520106	A	0.85593	clock
520138	520334	A	0.82	and
520372	520526	A	0.99999	back
520548	520782	A	1.0	to
520836	521486	A	1.0	y
521668	522014	A	0.99997	as
522052	522254	A	0.83	a
522292	522638	A	0.99998	single
522724	523322	A	0.99998	quantum
523386	523758	A	1.0	process
523844	524046	A	0.99988	or
524068	524254	A	0.83739	as
524292	524398	A	1.0	a
524404	524970	A	0.99998	quantum
525050	525802	A	0.98674	computation
525866	526094	A	1.0	that
526132	526522	A	0.99991	maps
526586	526862	A	0.99999	some
526916	527450	A	0.99986	sector
527530	527774	A	1.0	e
527812	527966	A	1.0	of
527988	528126	A	1.0	the
528148	528474	A	0.99999	boundary
528522	528734	A	0.54	to
528772	529034	A	1.0	some
529092	529534	A	0.99962	sector
529582	529842	A	1.0	Y
529896	530018	A	1.0	of
530024	530146	A	1.0	the
530168	530930	A	0.99997	boundary.
531590	531906	A	1.0	And
531928	532066	A	0.99996	so
532088	532226	A	0.99974	we
532248	532434	A	0.99999	can
532472	532894	A	0.53648	represent
532942	533154	A	1.0	it
533192	533394	A	0.99995	in
533432	533682	A	0.99999	this
533736	534002	A	0.99999	much
534056	534414	A	0.8589	simpler
534462	534674	A	1.0	way
534712	534974	A	0.89125	that's
535022	535234	A	1.0	over
535272	535426	A	0.96482	on
535448	535586	A	1.0	the
535608	535842	A	0.99998	right
535896	536498	A	0.99984	side
536664	537090	A	0.99993	as
537160	537442	A	0.9999	some
537496	538002	A	1.0	process
538136	538820	A	1.0	Q
539270	539682	A	0.99999	that
539736	540526	A	0.99211	maps
540718	541074	A	0.99999	some
541112	541498	A	0.74197	sector
541534	541686	A	0.98964	on
541708	541798	A	1.0	the
541804	542114	A	0.99912	boundary
542162	542374	A	1.0	to
542412	542566	A	1.0	some
542588	542726	A	0.99997	other
542748	543106	A	0.56547	sector
543138	543286	A	0.99991	on
543308	543398	A	1.0	the
543404	544150	A	0.99994	boundary.
544650	545110	A	1.0	And
545180	545730	A	0.95203	formally,
545810	546150	A	0.90581	that
546220	546790	A	1.0	process
546940	547254	A	0.99999	can
547292	547494	A	1.0	be
547532	547734	A	1.0	thought
547772	547926	A	1.0	of
547948	548086	A	0.99998	as
548108	548294	A	0.89	a
548332	549394	A	0.55468	topological
549522	550034	A	0.92449	quantum
550082	550294	A	0.99999	field
550332	551030	A	0.68119	theory.
551530	552482	A	0.99979	Topological
552546	552774	A	0.99992	here
552812	553014	A	0.99998	is
553052	553446	A	0.99999	important.
553548	553826	A	0.99987	It's
553858	554066	A	1.0	not
554108	554822	A	0.9953	geometric,
554886	555114	A	1.0	it
555152	555494	A	0.99984	doesn't
555542	555990	A	0.9997	assume
556070	556266	A	1.0	an
556288	556726	A	0.92645	embedding
556758	556954	A	0.99642	in
556992	557338	A	0.99995	space
557424	557674	A	1.0	and
557712	557866	A	0.99996	this
557888	558074	A	0.53795	will
558112	558458	A	0.99998	become
558544	559110	A	0.92256	critically
559190	559820	A	0.99999	important
560510	560970	A	0.99994	later
561040	561660	A	0.99983	on.
562030	562874	A	0.93	And
563072	563434	A	1.0	the
563472	564022	A	0.99911	operation
564086	564314	A	0.99	of
564352	564940	A	0.99955	that
566290	567390	A	0.86033	tqft
567970	568634	A	0.79008	requires
568682	568798	A	1.0	a
568804	569066	A	0.99948	clock
569098	569482	A	0.50028	tick
569546	569918	A	0.99374	or
570004	570350	A	0.99	it
570420	571338	A	0.50576	incorporates
571434	571694	A	0.81	a
571732	572026	A	0.9983	tick
572058	572206	A	1.0	of
572228	572462	A	0.99998	this
572516	572954	A	0.55	internal
573002	573790	A	0.71049	clock.
574370	574734	A	0.98	And
574772	574926	A	0.99991	we
574948	575134	A	0.99968	can
575172	575374	A	0.99985	do
575412	576000	A	0.99947	this
577170	577870	A	0.99982	because
578020	578286	A	0.99976	we
578308	578494	A	0.99823	were
578532	578686	A	1.0	able
578708	578942	A	1.0	to
578996	579710	A	0.71189	prove
580530	581386	A	0.53838	jim
581578	582502	A	0.10687	Glazeburg
582586	582834	A	0.76	and
582872	583358	A	0.43368	Tanino
583374	584046	A	0.65438	Marciano
584078	584226	A	1.0	and
584248	584482	A	1.0	I
584536	584706	A	0.99959	were
584728	584866	A	0.99997	able
584888	585026	A	0.99	to
585048	585326	A	0.9999	prove
585358	585554	A	1.0	last
585592	586226	A	0.99992	year
586408	586754	A	0.99958	that
586792	586946	A	0.99996	we
586968	587154	A	0.99991	can
587192	587538	A	0.99999	always
587624	588222	A	0.81595	represent
588286	588466	A	1.0	a
588488	588846	A	0.99707	quantum
588878	589262	A	0.62183	reference
589326	589806	A	0.54481	frame
589918	590194	A	0.99986	as
590232	590338	A	1.0	a
590344	591054	A	0.8815	topological
591102	591546	A	0.99992	quantum
591598	591814	A	0.99983	field
591852	592530	A	0.9978	theory.
592690	593014	A	1.0	And
593052	593254	A	0.99972	this
593292	593542	A	0.99975	just
593596	594242	A	0.89247	illustrates
594306	594534	A	1.0	the
594572	594822	A	1.0	two
594876	595186	A	0.99997	kinds
595218	595414	A	1.0	of
595452	596258	A	0.97028	transformations
596354	597000	A	0.99999	between
597610	598146	A	0.99998	quantum
598178	598466	A	0.99997	reference
598498	598786	A	0.99995	frames
598818	598966	A	0.99641	that
598988	599126	A	0.99995	are
599148	599526	A	0.99999	important.
599628	599846	A	0.99999	We
599868	600102	A	0.86437	can
600156	600374	A	1.0	take
600412	600614	A	1.0	one
600652	600806	A	1.0	and
600828	601106	A	0.99956	divide
601138	601286	A	1.0	it
601308	601494	A	0.99998	into
601532	601734	A	0.57	two
601772	602242	A	0.98368	pieces
602306	602582	A	0.87264	that
602636	603350	A	0.9484	commute
604190	604602	A	0.52271	or
604656	604826	A	0.99999	we
604848	605034	A	0.99447	can
605072	605660	A	1.0	take
608190	608554	A	0.99	a
608592	608794	A	1.0	two
608832	609420	A	0.81759	part
609950	610534	A	0.99996	reference
610582	611078	A	0.99988	frame
611174	611482	A	0.54	and
611536	611706	A	1.0	we
611728	612010	A	0.99995	can
612080	612582	A	0.99993	swap
612646	613260	A	0.99999	in
614110	614570	A	1.0	another
614640	615260	A	0.74304	part
615870	616330	A	1.0	that
616400	616774	A	0.99995	doesn't
616822	617126	A	0.99364	commute
617158	617318	A	0.99999	with
617344	617486	A	1.0	the
617508	617742	A	0.99997	part
617796	617966	A	0.99999	that
617988	618234	A	0.96363	we've
618282	618618	A	0.99988	swapped
618634	618766	A	1.0	it
618788	618926	A	0.99999	in
618948	619134	A	0.99999	for
619172	619374	A	0.72111	but
619412	619614	A	0.99276	that
619652	619902	A	0.99999	does
619956	620330	A	0.81638	commute
620410	620654	A	0.99999	with
620692	620990	A	0.99	the
621060	621546	A	0.99721	remainder
621578	621726	A	0.62	of
621748	621886	A	1.0	the
621908	622234	A	0.99796	reference
622282	622730	A	0.99468	frame.
622810	623150	A	0.99993	So
623220	623934	A	0.99999	here
624132	624542	A	1.0	R
624596	624766	A	0.99992	is
624788	624974	A	1.0	the
625012	625690	A	0.6608	reference
625850	626906	A	0.42768	component
627098	627454	A	1.0	of
627492	627838	A	0.99998	some
627924	628318	A	0.99999	object
628404	629174	A	0.98869	identification
629322	630020	A	0.99995	system
630630	631090	A	1.0	and
631160	631394	A	0.99995	we
631432	632020	A	0.99987	can
633030	633534	A	0.99704	swap
633582	633794	A	0.99997	in
633832	634034	A	1.0	some
634072	634274	A	0.99999	different
634312	634514	A	1.0	way
634552	634706	A	1.0	of
634728	634914	A	1.0	looking
634952	635106	A	0.88	at
635128	635314	A	0.67	the
635352	635794	A	1.0	object
635912	636242	A	0.90453	once
636296	636574	A	0.98425	we've
636622	637102	A	0.99987	identified
637166	637394	A	0.89	it.
637432	637682	A	0.99878	So,
637736	637906	A	0.99999	for
637928	638210	A	0.99998	example,
638280	638754	A	0.76581	if
638872	639154	A	1.0	the
639192	639490	A	1.0	object
639560	639746	A	0.99999	that
639768	640046	A	0.99362	we're
640078	641070	A	0.99965	identifying
641230	641506	A	0.99713	is
641528	641726	A	0.91	a
641768	642022	A	0.99999	box
642076	642246	A	0.99998	that
642268	642454	A	0.9999	can
642492	642802	A	0.99997	measure
642866	643480	A	0.99996	both
643930	644342	A	1.0	Z
644396	644754	A	0.81421	spin
644802	645062	A	1.0	and
645116	645334	A	1.0	X
645372	646098	A	0.32107	spin,
646274	646710	A	0.99994	then
646780	647014	A	1.0	P
647052	647206	A	1.0	and
647228	647510	A	0.99	Q
647580	647814	A	0.99996	can
647852	648006	A	1.0	be
648028	648262	A	1.0	the
648316	648534	A	1.0	z
648572	648914	A	0.74793	spin
648962	649174	A	1.0	and
649212	649414	A	1.0	x
649452	649842	A	0.46485	spin
649906	650514	A	0.59961	settings
650562	650726	A	0.99999	on
650748	650934	A	1.0	that
650972	651560	A	0.99999	box
652010	652374	A	0.99999	that
652412	652710	A	1.0	allow
652780	653014	A	1.0	us
653052	653494	A	0.99	to
653612	654242	A	0.91938	effectively
654306	654798	A	0.62068	rotate
654834	654986	A	1.0	the
655008	655382	A	0.98627	filter
655446	655674	A	0.99999	from
655712	655962	A	1.0	this
656016	656234	A	0.99997	way
656272	656570	A	0.65	to
656640	656874	A	0.99996	that
656912	657402	A	0.99984	way
657536	657834	A	0.99994	so
657872	657978	A	0.99994	that
657984	658154	A	0.82924	we
658192	658838	A	0.71887	measure
659014	659574	A	0.99983	vertical
659622	659974	A	0.99674	spin
660022	660342	A	0.96248	versus
660406	660966	A	0.99651	horizontal
660998	661690	A	0.99663	spin.
662110	662618	A	0.99	And
662704	663046	A	0.99993	that's
663078	663274	A	0.99991	really
663312	663562	A	1.0	it.
663616	663738	A	0.96	I
663744	663914	A	0.99876	mean,
663952	664106	A	0.99997	those
664128	664266	A	0.99992	are
664288	664858	A	0.6	the
665024	665402	A	0.99999	ways
665456	665722	A	0.5608	that
665776	665994	A	1.0	one
666032	666282	A	0.50538	can
666336	667130	A	0.64014	transform
667710	668178	A	0.99054	quantum
668214	668586	A	0.99996	reference
668618	669194	A	0.99951	frames.
669322	669566	A	1.0	Of
669588	669726	A	1.0	course,
669748	669886	A	0.97716	we
669908	670046	A	0.54599	could
670068	670302	A	0.99994	do
670356	671034	A	0.6096	arbitrarily
671082	671342	A	0.9966	many
671396	672106	A	0.99755	compositions
672138	672286	A	1.0	of
672308	672446	A	0.99998	this
672468	672606	A	0.99984	kind
672628	672814	A	1.0	of
672852	673434	A	0.99843	transformation
673482	673646	A	0.87	to
673668	673854	A	0.99898	do
673892	674094	A	1.0	something
674132	674334	A	0.99992	very
674372	675258	A	0.59595	complicated,
675434	675774	A	0.9998	but
675812	676014	A	0.99998	they
676052	676314	A	0.99928	map
676362	676526	A	0.99999	very
676548	676906	A	0.64898	simply
676938	677230	A	0.61	to
677300	678186	A	0.65583	tqfts
678218	678414	A	0.9987	with
678452	678606	A	0.53	the
678628	679470	A	0.7674	structure
679830	680580	A	1.0	and
681510	681874	A	1.0	you
681912	682114	A	0.99998	can
682152	682638	A	0.85674	construct
682734	683342	A	0.9811	categories
683406	683586	A	1.0	out
683608	683746	A	1.0	of
683768	684002	A	1.0	this
684056	684274	A	1.0	and
684312	684514	A	0.99999	find
684552	684658	A	1.0	a
684664	684930	A	0.58726	function
685000	685278	A	0.97585	that's
685294	685474	A	0.99999	well
685512	685806	A	0.8563	defined
685838	685986	A	1.0	that
686008	686382	A	0.70704	maps
686446	686722	A	1.0	one
686776	687214	A	0.98944	category
687262	687474	A	0.63	to
687512	687810	A	0.99989	another.
687880	688306	A	0.99995	So
688408	688734	A	0.99716	it's
688782	688946	A	1.0	an
688968	689202	A	0.99999	example
689256	689426	A	1.0	of
689448	689538	A	0.91	a
689544	689762	A	0.99954	nice
689816	689986	A	1.0	use
690008	690580	A	1.0	of
690950	691962	A	0.84639	categorical
692046	693110	A	0.99964	techniques
693450	693910	A	0.99948	for
693980	694354	A	0.9953	solving
694402	694518	A	1.0	a
694524	694790	A	0.99992	problem
694860	695094	A	0.99954	that
695132	695526	A	0.99989	looks
695628	696086	A	0.99997	difficult
696188	696454	A	0.97299	but
696492	696646	A	0.99955	in
696668	696998	A	0.90986	fact
697084	697346	A	0.99876	it's
697378	697526	A	0.99993	very
697548	698390	A	0.65447	straightforward.
699370	700120	A	0.91304	So
700890	701350	A	0.99997	using
701420	701894	A	0.99998	this
702012	702706	A	0.78114	simplified
702818	703750	A	0.99876	notation,
705390	705706	A	0.99	it
705728	706134	A	0.99984	becomes
706182	706490	A	0.99999	very
706560	706890	A	0.99999	easy
706960	707194	A	1.0	to
707232	707820	A	0.99894	see
709310	709818	A	0.99985	that
709904	710250	A	0.55327	if
710320	710506	A	0.99997	we
710528	710762	A	0.99999	have
710816	711082	A	1.0	two
711136	711670	A	0.58	systems,
711750	712086	A	0.99174	alice
712118	712266	A	1.0	and
712288	712582	A	0.84251	Bob
712646	712874	A	0.99989	on
712912	713414	A	0.81631	opposite
713462	713766	A	0.98758	sides
713798	713946	A	1.0	of
713968	714154	A	0.99998	this
714192	714970	A	0.99991	boundary
715390	715754	A	1.0	and
715792	716042	A	0.99998	we
716096	716802	A	0.99997	perfectly
716886	717866	A	0.54463	align
718058	718462	A	1.0	their
718516	718954	A	0.85449	quantum
719002	719482	A	0.99853	reference
719546	720270	A	0.99932	frames,
721410	721726	A	0.9998	which
721748	721934	A	0.82331	is
721972	722126	A	1.0	what
722148	722286	A	1.0	the
